timestamp,data,prediction-5step
int,float,float
,,

,,
11565,905.0,609.5553326091555
11566,1055.0,540.9887328264088
11567,1229.0,507.9921129784860
11568,1038.0,523.5944790849402
11569,1199.0,551.0161353594581
11570,1257.0,628.1112947516206
11571,1304.0,711.1779063261343
11572,1238.0,814.3245344282940
11573,1217.0,938.7271740998058
11574,1289.0,968.5090218698640
11575,1427.0,1037.6563153089048
11576,1407.0,1103.4594207162334
11577,1261.0,1163.6215945013632
11578,993.0,1185.9351161509542
11579,950.0,1195.2545813056679
11580,773.0,1223.3782069139675
11581,606.0,1284.4647448397770
11582,508.0,1321.2253213878439
11583,472.0,1303.1577249714908
11584,476.0,1210.1104074800435
11585,610.0,1132.0772852360305
11586,844.0,1024.3540996652214
11587,1161.0,898.8478697656549
11588,1328.0,781.5935088359583
11589,1591.0,688.7154561851709
11590,1800.0,624.9008193296196
11591,1807.0,620.4305735307337
11592,1962.0,687.5014014715135
11593,2150.0,829.5509810300595
11594,1944.0,979.0856867210416
11595,1915.0,1162.6599807047292
11596,1608.0,1353.8619864933103
11597,1702.0,1489.8033905453171
11598,1469.0,1631.4623733817220
11599,1540.0,1787.0236613672052
11600,1518.0,1834.1165629570437
11601,1387.0,1858.3815940699305
11602,1162.0,1783.2671158489511
11603,970.0,1758.8869810942656
11604,787.0,1671.9208867659859
11605,611.0,1632.3446207361901
11606,515.0,1598.0412345153331
11607,449.0,1534.7288641607331
11608,481.0,1422.9102049125131
11609,659.0,1287.0371434387591
11610,954.0,1137.0260004071313
11611,1177.0,979.2182002849918
11612,1615.0,839.9527401994942
11613,1613.0,722.6669181396460
11614,1892.0,650.1668426977521
11615,1910.0,652.8167898884265
11616,2035.0,743.1717529218985
11617,2063.0,873.3202270453289
11618,2088.0,1095.8241589317302
11619,1824.0,1250.9769112522110
11620,1483.0,1443.2838378765478
11621,1440.0,1583.2986865135833
11622,1267.0,1718.8090805595082
11623,1286.0,1822.0663563916555
11624,1309.0,1901.8464494741588
11625,1209.0,1878.4925146319110
11626,1166.0,1759.8447602423375
11627,955.0,1663.8913321696361
11628,807.0,1544.8239325187451
11629,644.0,1467.1767527631214
11630,566.0,1419.7237269341849
11631,522.0,1356.5066088539293
11632,540.0,1299.3546261977503
11633,595.0,1196.0482383384251
11634,881.0,1079.3337668368974
11635,1137.0,948.7336367858281
11636,1439.0,833.9135457500796
11637,1593.0,740.3394820250558
11638,1853.0,680.2376374175390
11639,1849.0,654.6663461922772
11640,1814.0,722.5664423345941
11641,1867.0,846.8965096342158
11642,1936.0,1024.5275567439510
11643,1731.0,1195.0692897207655
11644,1461.0,1392.4485028045358
11645,1380.0,1529.4139519631749
11646,1391.0,1614.7897663742224
11647,1243.0,1690.4528364619555
11648,1214.0,1764.1169855233686
11649,1188.0,1754.1818898663580
11650,1189.0,1666.2273229064506
11651,1062.0,1580.3591260345154
11652,869.0,1523.5513882241607
11653,683.0,1439.3859717569126
11654,563.0,1371.7701802298386
11655,481.0,1316.6391261608869
11656,526.0,1278.3473883126208
11657,603.0,1213.4431718188343
11658,932.0,1110.1102202731840
11659,1423.0,981.9771541912288
11660,1705.0,856.2840079338602
11661,1875.0,743.6988055537021
11662,1974.0,678.3891638875914
11663,1986.0,655.7724147213139
11664,1985.0,738.6406903049196
11665,2106.0,943.9484832134438
11666,2353.0,1172.2639382494106
11667,2187.0,1383.0847567745873
11668,1881.0,1560.3593297422110
11669,1735.0,1688.0515308195477
11670,1558.0,1777.1360715736832
11671,1436.0,1875.7952501015782
11672,1054.0,2018.9566750711047
11673,1269.0,2069.3696725497730
11674,1077.0,2012.8587707848410
11675,1047.0,1929.5011395493887
11676,972.0,1818.0507976845720
11677,752.0,1703.4355583792003
11678,613.0,1508.6048908654402
11679,553.0,1436.7234236058082
11680,515.0,1328.8063965240656
11681,701.0,1244.2644775668457
11682,995.0,1162.5851342967919
11683,1268.0,1039.4095940077543
11684,1525.0,911.4867158054279
11685,1762.0,803.9407010637995
11686,1981.0,717.2584907446595
11687,1829.0,712.3809435212617
11688,1769.0,797.1666604648831
11689,1784.0,938.4166623254181
11690,1729.0,1114.3916636277927
11691,1442.0,1308.6741645394550
11692,1323.0,1510.3719151776183
11693,1129.0,1605.9603406243327
11694,1008.0,1654.8722384370326
11695,922.0,1693.6105669059225
11696,811.0,1704.2273968341456
11697,851.0,1625.5591777839018
11698,802.0,1534.7914244487310
11699,653.0,1413.0539971141118
11700,611.0,1291.5377979798782
11701,579.0,1180.6764585859146
11702,450.0,1069.7735210101403
11703,387.0,1004.1414647070981
11704,341.0,943.4990252949686
11705,432.0,856.3493177064780
11706,486.0,782.7445223945346
11707,602.0,721.6211656761741
11708,791.0,640.1348159733218
11709,946.0,564.1943711813252
11710,992.0,497.2360598269277
11711,1158.0,477.6652418788493
11712,1213.0,480.1656693151945
11713,1343.0,516.7159685206361
11714,1337.0,599.0011779644452
11715,1235.0,703.1008245751116
11716,1137.0,789.7705772025780
11717,1199.0,900.2394040418045
11718,1131.0,994.0675828292631
11719,1015.0,1098.7473079804840
11720,1021.0,1170.2231155863387
11721,1026.0,1189.6561809104371
11722,927.0,1173.8593266373059
11723,913.0,1181.4015286461140
11724,754.0,1166.2810700522798
11725,657.0,1120.8967490365958
11726,531.0,1090.9277243256170
11727,506.0,1071.4494070279318
11728,450.0,1028.1145849195523
11729,447.0,993.5802094436865
11730,485.0,921.7061466105804
11731,667.0,842.2943026274063
11732,849.0,748.9060118391843
11733,931.0,676.0342082874289
11734,1068.0,608.2239458012002
11735,1024.0,559.8567620608401
11736,1110.0,537.3997334425881
11737,1115.0,576.2798134098116
11738,1112.0,658.0958693868681
11739,1287.0,739.9671085708077
11740,1153.0,838.3769759995653
11741,1110.0,894.0638831996957
11742,1220.0,958.8447182397870
11743,1287.0,1005.6913027678509
11744,1202.0,1037.5839119374955
11745,1243.0,1112.4087383562467
11746,1205.0,1124.5861168493725
11747,1132.0,1120.2102817945606
11748,914.0,1150.1471972561924
11749,806.0,1191.2030380793346
11750,716.0,1194.4421266555341
11751,585.0,1209.0094886588738
11752,648.0,1207.8066420612117
11753,576.0,1185.0646494428481
11754,862.0,1103.7452546099937
11755,1021.0,1014.4216782269955
11756,1287.0,924.8951747588967
11757,1457.0,822.9266223312277
11758,1696.0,770.4486356318594
11759,1734.0,712.1140449423015
11760,1621.0,757.0798314596109
11761,1702.0,836.2558820217275
11762,1727.0,971.4791174152092
11763,1669.0,1117.1353821906464
11764,1510.0,1290.7947675334524
11765,1404.0,1423.7563372734166
11766,1535.0,1482.9294360913914
11767,1390.0,1548.6506052639738
11768,1252.0,1602.1554236847815
11769,1390.0,1622.2087965793469
11770,1265.0,1588.5461576055427
11771,1129.0,1533.1823103238798
11772,908.0,1533.7276172267159
11773,650.0,1490.6093320587011
11774,578.0,1419.0265324410907
11775,571.0,1410.3185727087634
11776,580.0,1366.7230008961342
11777,652.0,1295.4061006272939
11778,899.0,1179.1842704391056
11779,1202.0,1020.4289893073739
11780,1465.0,887.7002925151617
11781,1587.0,792.6902047606130
11782,1730.0,728.8831433324291
11783,1894.0,705.8182003327004
11784,1887.0,763.7727402328902
11785,2055.0,895.2409181630230
11786,1947.0,1066.1686427141162
11787,1874.0,1222.4180498998812
11788,1568.0,1374.6926349299169
11789,1452.0,1530.4848444509416
11790,1457.0,1637.4393911156590
11791,1364.0,1762.7075737809612
11792,1519.0,1817.9953016466729
11793,1365.0,1834.7967111526709
11794,1174.0,1754.7576978068696
11795,1082.0,1663.9303884648086
11796,923.0,1601.8512719253658
11797,725.0,1530.4958903477561
11798,655.0,1527.0471232434293
11799,529.0,1478.4329862704005
11800,578.0,1387.1030903892804
11801,707.0,1295.5721632724963
11802,975.0,1183.8005142907473
11803,1370.0,1046.1603600035230
11804,1616.0,928.8122520024660
11805,1799.0,808.8685764017262
11806,1893.0,739.6080034812082
11807,1987.0,729.8256024368458
11808,2020.0,803.3779217057920
11809,2116.0,973.3645451940544
11810,2125.0,1166.1551816358378
11811,1931.0,1356.0086271450864
11812,1767.0,1517.1060390015605
11813,1597.0,1658.0742273010924
11814,1412.0,1766.6519591107647
11815,1399.0,1871.4563713775351
11816,1458.0,1947.5194599642746
11817,1296.0,1942.5636219749920
11818,1100.0,1889.8945353824943
11819,1157.0,1802.0261747677457
11820,911.0,1685.0183223374218
11821,715.0,1599.2128256361952
11822,573.0,1556.8489779453366
11823,577.0,1478.5942845617355
11824,529.0,1365.0159991932148
11825,647.0,1302.6111994352502
11826,920.0,1185.1278396046750
11827,1250.0,1044.0894877232724
11828,1557.0,902.7626414062906
11829,1857.0,805.0338489844034
11830,1896.0,722.2236942890825
11831,1884.0,699.6565860023577
11832,1821.0,765.7596102016503
11833,1958.0,911.0317271411552
11834,1896.0,1104.8222089988085
11835,1890.0,1330.4755462991659
11836,1701.0,1500.1328824094160
11837,1631.0,1615.2930176865912
11838,1513.0,1677.0051123806136
11839,1246.0,1761.3035786664295
11840,1365.0,1801.7125050665006
11841,1367.0,1828.1987535465503
11842,1114.0,1790.0391274825852
11843,1104.0,1742.3273892378095
11844,958.0,1673.5291724664667
11845,698.0,1545.2704207265265
11846,612.0,1491.1892945085685
11847,492.0,1453.9325061559978
11848,526.0,1351.9527543091983
11849,671.0,1277.5669280164389
11850,978.0,1181.6968496115071
11851,1240.0,1036.5877947280549
11852,1671.0,909.2114563096384
11853,2018.0,784.0480194167468
11854,1999.0,706.6336135917227
11855,1970.0,695.9435295142058
11856,2038.0,780.5604706599440
11857,1962.0,918.3923294619608
11858,1902.0,1144.1746306233724
11859,1641.0,1406.3222414363606
11860,1499.0,1584.1255690054522
11861,1385.0,1699.8878983038164
11862,1097.0,1801.3215288126712
11863,979.0,1849.5250701688697
11864,953.0,1865.2675491182085
11865,912.0,1797.9872843827459
11866,952.0,1708.2910990679220
11867,940.0,1611.3037693475453
11868,736.0,1457.0126385432816
11869,696.0,1313.6088469802971
11870,507.0,1205.4261928862079
11871,489.0,1117.3983350203455
11872,424.0,1067.7788345142417
11873,390.0,1029.4451841599691
11874,474.0,941.4116289119783
11875,694.0,867.7881402383847
11876,827.0,759.5516981668693
11877,1093.0,678.3861887168084
11878,1186.0,602.0703321017659
11879,1243.0,538.4492324712361
11880,1284.0,519.1144627298652
11881,1127.0,571.5801239109055
11882,1159.0,648.2060867376339
11883,1032.0,781.6442607163436
11884,1215.0,902.9509825014404
11885,1182.0,1004.9656877510082
11886,1150.0,1088.6759814257057
11887,1201.0,1100.1731869979940
11888,1215.0,1117.8212308985958
11889,1116.0,1092.0748616290171
11890,968.0,1128.9524031403118
11891,838.0,1144.8666821982183
11892,787.0,1146.4066775387528
11893,698.0,1162.7846742771269
11894,601.0,1178.4492719939888
11895,501.0,1159.7144903957922
11896,489.0,1102.2001432770544
11897,457.0,1022.9401002939380
11898,501.0,952.1580702057566
11899,679.0,875.9106491440295
11900,759.0,793.4374544008206
11901,1046.0,705.7062180805743
11902,1196.0,640.6943526564020
11903,1198.0,585.5860468594814
11904,1177.0,560.2102328016369
11905,1357.0,595.8471629611458
11906,1249.0,644.7930140728021
11907,1214.0,765.1551098509615
11908,1356.0,894.4085768956729
11909,1230.0,985.4860038269710
11910,1185.0,1042.9402026788796
11911,1172.0,1137.1581418752157
11912,1272.0,1170.7106993126511
11913,1222.0,1183.6974895188557
11914,1290.0,1235.3882426631990
11915,1057.0,1233.7717698642391
11916,911.0,1219.1402389049672
11917,660.0,1204.9981672334770
11918,625.0,1225.0987170634339
11919,502.0,1224.1691019444036
11920,543.0,1243.9183713610823
11921,617.0,1187.8428599527576
11922,779.0,1104.7900019669303
11923,985.0,971.3530013768511
11924,1377.0,867.4471009637957
11925,1525.0,757.8129706746570
11926,1575.0,693.3690794722598
11927,1738.0,670.4583556305819
11928,1904.0,703.0208489414073
11929,1757.0,787.6145942589851
11930,1793.0,964.4302159812894
11931,1655.0,1132.6011511869024
11932,1550.0,1265.3208058308317
11933,1594.0,1407.1245640815821
11934,1391.0,1556.1871948571074
11935,1359.0,1616.4310363999753
11936,1395.0,1669.4017254799824
11937,1323.0,1665.0812078359875
11938,1133.0,1630.5568454851912
11939,976.0,1619.5897918396338
11940,907.0,1551.0128542877435
11941,688.0,1493.4089980014205
11942,620.0,1463.8862986009942
11943,554.0,1421.6204090206957
11944,732.0,1335.0342863144870
11945,704.0,1227.3240004201409
11946,885.0,1131.2268002940987
11947,1302.0,998.2587602058690
11948,1625.0,884.7811321441083
11949,1826.0,785.5467925008757
11950,1910.0,769.4827547506129
11951,1844.0,749.8379283254289
11952,1779.0,790.3865498278002
11953,2019.0,943.8705848794600
11954,2090.0,1148.2094094156218
11955,1876.0,1351.5465865909352
11956,1756.0,1519.0826106136547
11957,1697.0,1616.5578274295581
11958,1660.0,1665.2904792006907
11959,1603.0,1771.4033354404833
11960,1801.0,1866.9823348083382
11961,1731.0,1869.6876343658366
11962,1485.0,1835.5813440560855
11963,1215.0,1794.0069408392596
11964,1048.0,1753.8048585874817
11965,796.0,1708.5634010112371
11966,649.0,1736.2943807078659
11967,616.0,1734.7060664955061
11968,647.0,1659.7942465468541
11969,760.0,1526.3559725827977
11970,1133.0,1382.8491808079584
11971,1459.0,1206.7944265655708
11972,1747.0,1039.4560985958994
11973,1858.0,912.4192690171295
11974,2051.0,832.7934883119907
11975,2239.0,810.9554418183934
11976,2347.0,907.5688092728753
11977,2368.0,1072.9981664910126
11978,2305.0,1275.1987165437088
11979,2178.0,1450.0391015805960
11980,1876.0,1630.3273711064171
11981,1705.0,1812.9291597744918
11982,1554.0,1973.1504118421444
11983,1545.0,2091.6052882895010
11984,1460.0,2155.6237018026504
11985,1368.0,2162.3365912618551
11986,1266.0,2076.4356138832982
11987,1049.0,1965.0049297183086
11988,1030.0,1841.7034508028160
11989,825.0,1752.6924155619711
11990,687.0,1664.8846908933797
11991,600.0,1575.8192836253656
11992,570.0,1482.8734985377557
11993,794.0,1352.7114489764290
11994,971.0,1255.8980142835003
11995,1399.0,1126.6286099984502
11996,1740.0,994.7400269989151
11997,2217.0,876.3180188992405
11998,2484.0,784.4226132294683
11999,2444.0,787.2958292606277
12000,2244.0,842.4070804824394
12001,2261.0,1009.3849563377075
12002,2021.0,1228.5694694363951
12003,1890.0,1525.0986286054767
12004,1603.0,1812.7690400238334
12005,1597.0,2002.1383280166833
12006,1495.0,2074.6968296116784
12007,1494.0,2130.5877807281749
12008,1498.0,2097.7114465097220
12009,1399.0,2035.3980125568053
12010,1293.0,1905.6786087897635
12011,1162.0,1813.0750261528342
12012,899.0,1717.6525183069839
12013,738.0,1650.5567628148888
12014,631.0,1604.7897339704218
12015,538.0,1543.0528137792953
12016,555.0,1468.0369696455068
12017,723.0,1376.2258787518547
12018,962.0,1233.0581151262982
12019,1378.0,1084.5406805884088
12020,1608.0,948.4784764118860
12021,1729.0,825.3349334883202
12022,1840.0,744.2344534418241
12023,1813.0,737.8641174092769
12024,1814.0,805.1048821864938
12025,1771.0,976.9734175305456
12026,1652.0,1166.2813922713817
12027,1642.0,1335.0969745899670
12028,1445.0,1486.5678822129767
12029,1346.0,1584.4975175490836
12030,1224.0,1653.3482622843585
12031,989.0,1688.6437835990507
12032,1011.0,1677.6506485193354
12033,951.0,1666.9554539635346
12034,883.0,1600.3688177744741
12035,874.0,1524.0581724421318
12036,825.0,1434.0407207094922
12037,608.0,1300.5285044966445
12038,552.0,1213.6699531476511
12039,482.0,1134.8689672033556
12040,393.0,1059.3082770423489
12041,428.0,1003.7157939296442
12042,638.0,950.1010557507509
12043,759.0,847.4707390255255
12044,966.0,758.8295173178678
12045,1145.0,675.7806621225075
12046,1310.0,590.9464634857552
12047,1301.0,542.0625244400286
12048,1468.0,570.8437671080200
12049,1498.0,627.2906369756140
12050,1342.0,728.9034458829299
12051,1247.0,853.7324121180509
12052,1202.0,990.6126884826356
12053,1258.0,1083.7288819378448
12054,1226.0,1199.0102173564912
12055,1019.0,1288.7071521495438
12056,1102.0,1304.6950065046806
12057,1152.0,1287.3865045532764
12058,984.0,1261.7705531872934
12059,947.0,1260.6393872311055
12060,822.0,1250.2475710617739
12061,751.0,1180.8732997432417
12062,663.0,1157.2113098202690
12063,539.0,1155.6479168741882
12064,511.0,1104.1535418119317
12065,447.0,1057.0074792683522
12066,546.0,986.5052354878466
12067,792.0,915.8536648414926
12068,871.0,839.9975653890448
12069,1091.0,749.6982957723312
12070,1158.0,678.0888070406318
12071,1398.0,608.7621649284422
12072,1234.0,589.9335154499095
12073,1266.0,650.5534608149366
12074,1411.0,716.6874225704555
12075,1448.0,828.9811957993188
12076,1493.0,927.6868370595231
12077,1368.0,1068.7807859416662
12078,1271.0,1118.3465501591663
12079,1293.0,1162.6425851114163
12080,1330.0,1237.1498095779914
12081,1375.0,1300.4048667045940
12082,1312.0,1358.1834066932156
12083,1130.0,1361.1283846852507
12084,861.0,1334.0898692796754
12085,799.0,1321.7629084957728
12086,648.0,1324.2340359470409
12087,581.0,1339.4638251629285
12088,509.0,1331.2246776140498
12089,753.0,1270.8572743298348
12090,937.0,1147.9000920308843
12091,1153.0,1043.2300644216189
12092,1520.0,924.6610450951331
12093,1761.0,821.5627315665931
12094,1933.0,727.7939120966150
12095,2057.0,735.3557384676305
12096,1916.0,795.8490169273414
12097,1948.0,902.9943118491389
12098,1962.0,1088.0960182943973
12099,1800.0,1289.9672128060779
12100,1638.0,1482.8770489642543
12101,1469.0,1655.1139342749780
12102,1438.0,1733.3797539924844
12103,1478.0,1797.7658277947389
12104,1492.0,1847.0360794563171
12105,1491.0,1832.9252556194219
12106,1346.0,1774.4476789335954
12107,1158.0,1682.8133752535168
12108,887.0,1609.3693626774616
12109,740.0,1569.9585538742231
12110,581.0,1546.5709877119559
12111,551.0,1529.8996913983690
12112,489.0,1474.7297839788582
12113,627.0,1379.7108487852006
12114,855.0,1231.8975941496403
12115,1150.0,1084.3283159047483
12116,1635.0,933.3298211333237
12117,1898.0,818.6308747933265
12118,1953.0,719.7416123553285
12119,1839.0,691.9191286487298
12120,1997.0,740.8433900541108
12121,2085.0,863.5903730378776
12122,2210.0,1095.0132611265144
12123,2006.0,1335.9092827885602
12124,1777.0,1521.0364979519920
12125,1716.0,1616.4255485663944
12126,1563.0,1730.5978839964760
12127,1490.0,1836.9185187975331
12128,1475.0,1948.8429631582731
12129,1396.0,1965.9900742107909
12130,1106.0,1909.2930519475535
12131,1008.0,1851.3051363632874
12132,805.0,1764.8135954543009
12133,689.0,1682.3695168180104
12134,527.0,1620.1586617726073
12135,508.0,1552.9110632408249
12136,518.0,1418.8377442685774
12137,710.0,1295.5864209880042
12138,921.0,1148.4104946916027
12139,1158.0,1010.5873462841218
12140,1662.0,865.5111423988852
12141,1755.0,758.2577996792196
12142,1773.0,686.1804597754536
12143,1792.0,693.3263218428175
12144,1903.0,761.6284252899723
12145,1847.0,880.5398977029805
12146,1918.0,1114.9779283920864
12147,1843.0,1306.9845498744603
12148,1583.0,1446.7891849121220
12149,1542.0,1550.3524294384854
12150,1417.0,1656.1467006069397
12151,1430.0,1713.4026904248576
12152,1380.0,1774.7818832974003
12153,1354.0,1795.2473183081802
12154,1249.0,1731.5731228157260
12155,1188.0,1674.7011859710080
12156,832.0,1597.3908301797055
12157,719.0,1547.1735811257938
12158,627.0,1497.0215067880556
12159,551.0,1454.1150547516388
12160,483.0,1392.5805383261470
12161,640.0,1331.2063768283028
12162,881.0,1181.4444637798119
12163,1340.0,1042.7111246458683
12164,1579.0,917.9977872521077
12165,1756.0,807.8984510764753
12166,1833.0,710.4289157535327
12167,1819.0,689.3002410274728
12168,1894.0,746.8101687192309
12169,1940.0,924.7671181034616
12170,1739.0,1121.0369826724232
12171,1383.0,1311.5258878706961
12172,1153.0,1467.9681215094872
12173,1188.0,1573.2776850566411
12174,1023.0,1669.4943795396484
12175,1000.0,1750.6460656777538
12176,943.0,1747.1522459744274
12177,1002.0,1637.9065721820989
12178,1070.0,1492.4346005274692
12179,965.0,1401.1042203692282
12180,847.0,1287.6729542584596
12181,734.0,1201.3710679809217
12182,704.0,1123.8597475866450
12183,567.0,1087.3018233106513
12184,614.0,1082.1112763174560
12185,657.0,1046.9778934222190
12186,936.0,986.9845253955533
12187,1172.0,911.0891677768873
12188,1456.0,848.9624174438211
12189,1443.0,764.3736922106748
12190,1452.0,719.2615845474722
12191,1480.0,700.5831091832305
12192,1255.0,771.2081764282614
12193,1227.0,891.4457234997828
12194,1429.0,1060.8120064498480
12195,1324.0,1175.4684045148936
12196,1158.0,1258.4278831604254
12197,1077.0,1324.8995182122976
12198,894.0,1303.9296627486083
12199,996.0,1280.8507639240256
12200,990.0,1325.2955347468178
12201,988.0,1324.9068743227724
12202,968.0,1274.8348120259407
12203,918.0,1215.4843684181583
12204,742.0,1119.0390578927108
12205,625.0,1082.1273405248976
12206,507.0,1054.4891383674283
12207,477.0,1034.5423968571997
12208,476.0,1014.5796778000397
12209,510.0,985.6057744600278
12210,519.0,912.5240421220194
12211,825.0,826.2668294854135
12212,951.0,730.4867806397895
12213,1054.0,654.4407464478526
12214,1189.0,600.9085225134968
12215,1281.0,573.6359657594478
12216,1460.0,557.2451760316135
12217,1417.0,637.5716232221293
12218,1243.0,731.6001362554905
12219,1251.0,828.3200953788432
12220,1276.0,936.5240667651901
12221,1015.0,1039.8668467356331
12222,1012.0,1165.9067927149431
12223,1076.0,1241.2347549004601
12224,1047.0,1241.7643284303219
12225,967.0,1244.5350299012252
12226,969.0,1253.9745209308576
12227,832.0,1182.2821646516004
12228,784.0,1131.1975152561201
12229,642.0,1114.6382606792840
12230,620.0,1094.3467824754987
12231,609.0,1056.1427477328491
12232,474.0,1029.9999234129943
12233,471.0,970.5999463890960
12234,646.0,914.6199624723672
12235,683.0,832.8339737306570
12236,909.0,768.9837816114599
12237,980.0,720.9886471280220
12238,1195.0,646.8920529896153
12239,1215.0,594.1244370927307
12240,1315.0,609.6871059649114
12241,1347.0,631.6809741754380
12242,1365.0,714.8766819228065
12243,1270.0,794.4136773459645
12244,1267.0,914.5895741421751
12245,1413.0,1004.7127018995226
12246,1387.0,1097.7988913296658
12247,1340.0,1172.5592239307659
12248,1436.0,1230.2914567515361
12249,1307.0,1242.2040197260753
12250,1276.0,1249.6428138082526
12251,1042.0,1298.6499696657768
12252,844.0,1325.1549787660435
12253,772.0,1329.6084851362305
12254,605.0,1361.5259395953613
12255,621.0,1345.1681577167528
12256,709.0,1324.4177104017269
12257,806.0,1239.6923972812087
12258,1093.0,1120.9846780968460
12259,1456.0,1016.2892746677921
12260,1676.0,892.9024922674545
12261,1846.0,811.3317445872181
12262,2034.0,780.6322212110526
12263,2162.0,788.2425548477368
12264,2113.0,879.6697883934156
12265,2051.0,1052.5688518753909
12266,2060.0,1239.5981963127736
12267,1805.0,1421.5187374189413
12268,1650.0,1605.2631161932588
12269,1607.0,1772.2841813352811
12270,1553.0,1874.4989269346966
12271,1507.0,1927.4492488542874
12272,1452.0,1967.2144741980010
12273,1333.0,1918.5501319386005
12274,1112.0,1837.9850923570202
12275,877.0,1768.6895646499140
12276,795.0,1703.9826952549397
12277,677.0,1644.8878866784576
12278,546.0,1587.0215206749201
12279,549.0,1510.8150644724442
12280,667.0,1391.1705451307107
12281,962.0,1236.9193815914973
12282,1322.0,1104.3435671140480
12283,1582.0,976.1404969798336
12284,1971.0,847.0983478858834
12285,1895.0,757.6688435201183
12286,2073.0,730.4681904640828
12287,1936.0,799.9277333248579
12288,2009.0,956.5494133274003
12289,1928.0,1144.1845893291802
12290,1930.0,1392.2292125304261
12291,1809.0,1543.0604487712981
12292,1732.0,1702.0423141399087
12293,1570.0,1772.2296198979359
12294,1596.0,1843.2607339285551
12295,1512.0,1868.6825137499886
12296,1488.0,1887.0777596249920
12297,1303.0,1863.6544317374942
12298,1196.0,1824.1581022162459
12299,987.0,1747.9106715513719
12300,735.0,1702.3374700859601
12301,658.0,1645.2362290601720
12302,594.0,1598.0653603421201
12303,627.0,1509.5457522394840
12304,701.0,1415.4820265676387
12305,1014.0,1286.9374185973470
12306,1328.0,1121.3561930181427
12307,1651.0,982.3493351126998
12308,1792.0,865.8445345788898
12309,2013.0,794.1911742052229
12310,1849.0,766.2338219436559
12311,1959.0,840.5636753605590
12312,2075.0,986.7945727523912
12313,1975.0,1186.0562009266737
12314,2045.0,1367.8393406486716
12315,1878.0,1561.3875384540702
12316,1764.0,1647.6712769178489
12317,1575.0,1741.0698938424939
12318,1456.0,1841.2489256897456
12319,1435.0,1881.3742479828218
12320,1376.0,1930.4619735879751
12321,1260.0,1914.7233815115824
12322,1040.0,1869.5063670581076
12323,896.0,1781.1544569406751
12324,752.0,1683.6081198584725
12325,618.0,1609.0256839009307
12326,501.0,1539.1179787306514
12327,604.0,1455.3825851114559
12328,665.0,1330.7678095780191
12329,924.0,1200.3374667046132
12330,1197.0,1065.8362266932293
12331,1640.0,931.4853586852604
12332,1835.0,802.3397510796822
12333,1843.0,742.8378257557774
12334,2000.0,719.4864780290442
12335,1947.0,780.8405346203308
12336,1966.0,905.6883742342316
12337,1925.0,1125.9818619639620
12338,1846.0,1338.6873033747734
12339,1606.0,1489.9811123623413
12340,1523.0,1642.9867786536388
12341,1380.0,1734.1907450575472
12342,1195.0,1803.7335215402829
12343,1309.0,1840.1134650781980
12344,1318.0,1841.8794255547384
12345,1174.0,1771.1155978883169
12346,979.0,1696.6809185218217
12347,842.0,1601.6766429652751
12348,750.0,1479.6736500756924
12349,547.0,1428.4715550529847
12350,580.0,1395.3300885370891
12351,503.0,1328.9310619759622
12352,581.0,1223.9517433831734
12353,901.0,1109.3662203682213
12354,1252.0,1001.5563542577548
12355,1461.0,865.1894479804283
12356,1775.0,779.6326135862998
12357,1781.0,696.6428295104098
12358,2022.0,661.9499806572868
12359,1948.0,733.6649864601007
12360,1820.0,889.1654905220705
12361,1955.0,1060.7158433654492
12362,1773.0,1275.0010903558145
12363,1365.0,1426.8007632490701
12364,1191.0,1605.3605342743490
12365,1196.0,1708.1523739920440
12366,1156.0,1741.7066617944306
12367,1014.0,1805.6946632561014
12368,980.0,1795.8862642792710
12369,858.0,1666.6203849954895
12370,895.0,1523.9342694968425
12371,903.0,1425.5539886477895
12372,726.0,1344.6877920534525
12373,606.0,1245.4814544374167
12374,482.0,1165.8370181061916
12375,481.0,1073.4859126743340
12376,466.0,1019.9401388720338
12377,552.0,984.8580972104236
12378,685.0,907.2006680472964
12379,967.0,816.8404676331074
12380,1099.0,716.3883273431752
12381,1145.0,645.7718291402226
12382,1184.0,591.8402803981558
12383,1241.0,579.8881962787090
12384,1198.0,611.4217373950962
12385,1089.0,718.0952161765673
12386,1033.0,832.3666513235971
12387,1175.0,926.1566559265179
12388,1023.0,1003.5096591485626
12389,1078.0,1074.7567614039938
12390,1097.0,1111.7297329827957
12391,1139.0,1104.9108130879570
12392,1045.0,1083.3375691615697
12393,1017.0,1110.8362984130988
12394,933.0,1084.4854088891691
12395,851.0,1082.5397862224183
12396,630.0,1086.8778503556928
12397,533.0,1102.5144952489850
12398,481.0,1085.2601466742894
12399,450.0,1064.7821026720026
12400,432.0,1025.2474718704016
12401,449.0,972.9732303092810
12402,573.0,870.0812612164966
12403,754.0,768.9568828515476
12404,966.0,682.5698179960832
12405,1190.0,612.7988725972582
12406,1214.0,558.5592108180807
12407,1314.0,525.6914475726564
12408,1363.0,539.8840133008595
12409,1274.0,604.1188093106016
12410,1335.0,712.6831665174211
12411,1386.0,855.8782165621947
12412,1399.0,963.3147515935361
12413,1335.0,1068.5203261154752
12414,1285.0,1156.8642282808325
12415,1441.0,1192.0049597965826
12416,1388.0,1234.9034718576077
12417,1251.0,1280.2324303003254
12418,1230.0,1315.8627012102277
12419,1006.0,1321.6038908471592
12420,830.0,1310.6227235930114
12421,661.0,1349.7359065151079
